Country	ID	GRIDCODE	AREA	Category	Parameter	Obs	Threshold	Response	weight	ER
UK	CP4O	20kmE328N320	399999999.999925	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE328N320	399999999.999925	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE328N320	399999999.999925	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE330N320	349995956.68445	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE330N320	349995956.68445	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE330N320	349995956.68445	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE330N320	349995956.68445	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE330N320	349995956.68445	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE332N320	175137858.158189	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE332N320	175137858.158189	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE332N320	175137858.158189	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE332N320	175137858.158189	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE332N320	175137858.158189	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE328N322	4e+08	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE328N322	4e+08	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE328N322	4e+08	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE328N322	4e+08	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE328N322	4e+08	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE330N322	370859803.499595	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE330N322	370859803.499595	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE330N322	370859803.499595	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE330N322	370859803.499595	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE330N322	370859803.499595	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE332N322	227156060.715808	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE332N322	227156060.715808	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE332N322	227156060.715808	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE332N322	227156060.715808	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE332N322	227156060.715808	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE332N324	237701982.931894	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE332N324	237701982.931894	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE332N324	237701982.931894	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE332N324	237701982.931894	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE332N324	237701982.931894	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE326N326	4e+08	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE326N326	4e+08	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE326N326	4e+08	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE326N326	4e+08	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE326N326	4e+08	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE328N326	242817449.792274	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE328N326	242817449.792274	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE328N326	242817449.792274	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE328N326	242817449.792274	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE328N326	242817449.792274	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE330N326	182138957.230983	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE330N326	182138957.230983	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE330N326	182138957.230983	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE330N326	182138957.230983	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE330N326	182138957.230983	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE332N326	19252431.640138	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE332N326	19252431.640138	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE332N326	19252431.640138	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE332N326	19252431.640138	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE332N326	19252431.640138	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE326N328	236628079.551576	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE326N328	236628079.551576	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE326N328	236628079.551576	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE326N328	236628079.551576	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE326N328	236628079.551576	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE328N328	45403.837995	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE328N328	45403.837995	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE328N328	45403.837995	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE328N328	45403.837995	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE328N328	45403.837995	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE324N330	399999999.999925	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE324N330	399999999.999925	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE324N330	399999999.999925	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE324N330	399999999.999925	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE324N330	399999999.999925	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE326N330	166947919.600049	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE326N330	166947919.600049	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE326N330	166947919.600049	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE326N330	166947919.600049	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE326N330	166947919.600049	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE326N332	133162893.89669	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE326N332	133162893.89669	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE326N332	133162893.89669	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE326N332	133162893.89669	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE326N332	133162893.89669	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE28N29	886091031.798349	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE28N29	886091031.798349	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE28N29	886091031.798349	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE28N29	886091031.798349	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE28N29	886091031.798349	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE29N29	1931624982.06481	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE29N29	1931624982.06481	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE29N29	1931624982.06481	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE29N29	1931624982.06481	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE29N29	1931624982.06481	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE30N29	362277498.272045	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE30N29	362277498.272045	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE30N29	362277498.272045	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE30N29	362277498.272045	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE30N29	362277498.272045	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE28N30	335563062.518477	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE28N30	335563062.518477	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE28N30	335563062.518477	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE28N30	335563062.518477	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE28N30	335563062.518477	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE29N30	7848079020.04168	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE29N30	7848079020.04168	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE29N30	7848079020.04168	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE29N30	7848079020.04168	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE29N30	7848079020.04168	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE30N30	9903419759.55294	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE30N30	9903419759.55294	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE30N30	9903419759.55294	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE30N30	9903419759.55294	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE30N30	9903419759.55294	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE31N30	7823858104.11731	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE31N30	7823858104.11731	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE31N30	7823858104.11731	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE31N30	7823858104.11731	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE31N30	7823858104.11731	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE32N30	7059563392.4374	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE32N30	7059563392.4374	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE32N30	7059563392.4374	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE32N30	7059563392.4374	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE32N30	7059563392.4374	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE33N30	5393317718.77101	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE33N30	5393317718.77101	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE33N30	5393317718.77101	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE33N30	5393317718.77101	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE33N30	5393317718.77101	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE34N30	73759654.088079	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE34N30	73759654.088079	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE34N30	73759654.088079	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE34N30	73759654.088079	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE34N30	73759654.088079	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE29N31	611975473.578232	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE29N31	611975473.578232	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE29N31	611975473.578232	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE29N31	611975473.578232	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE29N31	611975473.578232	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE30N31	7970581422.05028	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE30N31	7970581422.05028	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE30N31	7970581422.05028	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE30N31	7970581422.05028	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE30N31	7970581422.05028	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE31N31	7600000000.0003	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE31N31	7600000000.0003	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE31N31	7600000000.0003	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE31N31	7600000000.0003	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE31N31	7600000000.0003	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE32N31	3200000000.00015	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE32N31	3200000000.00015	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE32N31	3200000000.00015	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE32N31	3200000000.00015	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE32N31	3200000000.00015	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE30N32	103776158.917048	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE30N32	103776158.917048	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE30N32	103776158.917048	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE30N32	103776158.917048	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE30N32	103776158.917048	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE31N32	4262987858.61483	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE31N32	4262987858.61483	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE31N32	4262987858.61483	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE31N32	4262987858.61483	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE31N32	4262987858.61483	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE32N32	7470162049.70572	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE32N32	7470162049.70572	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE32N32	7470162049.70572	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE32N32	7470162049.70572	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE32N32	7470162049.70572	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE33N32	4e+08	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE33N32	4e+08	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE33N32	4e+08	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE33N32	4e+08	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE33N32	4e+08	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	100kmE32N33	681669826.807986	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	100kmE32N33	681669826.807986	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	100kmE32N33	681669826.807986	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	100kmE32N33	681669826.807986	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	100kmE32N33	681669826.807986	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
PT	PT01LIM0056	20kmE276N224	49944.260253	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06SAD1219	20kmE268N190	68852376.982743	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06SAD1219	20kmE268N190	68852376.982743	3	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06SAD1219	20kmE268N190	68852376.982743	3	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06SAD1219	20kmE268N190	68852376.982743	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1219	20kmE268N190	68852376.982743	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1219	20kmE268N190	68852376.982743	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1219	20kmE268N190	68852376.982743	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1219	20kmE270N190	15165208.679904	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06SAD1219	20kmE270N190	15165208.679904	3	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06SAD1219	20kmE270N190	15165208.679904	3	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06SAD1219	20kmE270N190	15165208.679904	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1219	20kmE270N190	15165208.679904	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1219	20kmE270N190	15165208.679904	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1219	20kmE270N190	15165208.679904	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01MIN0019	20kmE276N226	288609.159857	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT01MIN0019	20kmE276N226	288609.159857	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01MIN0019	20kmE276N226	288609.159857	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01MIN0019	20kmE276N226	288609.159857	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01MIN0019	20kmE276N226	288609.159857	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01MIN0019	20kmE276N228	1760834.787613	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT01MIN0019	20kmE276N228	1760834.787613	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01MIN0019	20kmE276N228	1760834.787613	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01MIN0019	20kmE276N228	1760834.787613	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01MIN0019	20kmE276N228	1760834.787613	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT03DOU0366	20kmE276N218	1987018.951659	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT03DOU0366	20kmE276N218	1987018.951659	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT03DOU0366	20kmE276N218	1987018.951659	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT03DOU0366	20kmE276N218	1987018.951659	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT03DOU0366	20kmE276N218	1987018.951659	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02AVE0129	20kmE276N222	343912.358364	2	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06MIR1374	20kmE266N180	148117.192416	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06MIR1374	20kmE266N180	148117.192416	3	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06MIR1374	20kmE266N180	148117.192416	3	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06MIR1374	20kmE266N180	148117.192416	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06MIR1374	20kmE266N180	148117.192416	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06MIR1374	20kmE266N180	148117.192416	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06MIR1374	20kmE266N180	148117.192416	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06MIR1374	20kmE266N182	7255.193098	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06MIR1374	20kmE266N182	7255.193098	3	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06MIR1374	20kmE266N182	7255.193098	3	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06MIR1374	20kmE266N182	7255.193098	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06MIR1374	20kmE266N182	7255.193098	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06MIR1374	20kmE266N182	7255.193098	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06MIR1374	20kmE266N182	7255.193098	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1207	20kmE268N190	12284628.286676	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT06SAD1207	20kmE268N190	12284628.286676	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1207	20kmE268N190	12284628.286676	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1207	20kmE268N190	12284628.286676	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT06SAD1207	20kmE268N190	12284628.286676	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT01NOR0724	20kmE276N224	291673.709326	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT08RDA1686	20kmE268N176	19698.842322	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT08RDA1686	20kmE268N176	19698.842322	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT08RDA1686	20kmE268N176	19698.842322	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT08RDA1686	20kmE268N176	19698.842322	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT08RDA1686	20kmE268N176	19698.842322	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02AVE0135	20kmE276N220	57101.082838	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT02AVE0135	20kmE276N220	57101.082838	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02AVE0135	20kmE276N220	57101.082838	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02AVE0135	20kmE276N220	57101.082838	1	EQR (from status class)	0.5	0.6	-	1	1.2
PT	PT02AVE0135	20kmE276N220	57101.082838	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02AVE0135	20kmE276N222	1104821.122069	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT02AVE0135	20kmE276N222	1104821.122069	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02AVE0135	20kmE276N222	1104821.122069	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02AVE0135	20kmE276N222	1104821.122069	1	EQR (from status class)	0.5	0.6	-	1	1.2
PT	PT02AVE0135	20kmE276N222	1104821.122069	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02CAV0096	20kmE276N222	131279.995568	2	EQR (from status class)	0.5	0.6	-	1	1.2
PT	PT02CAV0096	20kmE276N222	131279.995568	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02CAV0096	20kmE276N222	131279.995568	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02CAV0096	20kmE276N222	131279.995568	1	EQR (from status class)	0.5	0.6	-	1	1.2
PT	PT02CAV0096	20kmE276N222	131279.995568	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02CAV0096	20kmE276N224	2432277.070085	2	EQR (from status class)	0.5	0.6	-	1	1.2
PT	PT02CAV0096	20kmE276N224	2432277.070085	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02CAV0096	20kmE276N224	2432277.070085	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02CAV0096	20kmE276N224	2432277.070085	1	EQR (from status class)	0.5	0.6	-	1	1.2
PT	PT02CAV0096	20kmE276N224	2432277.070085	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02CAV0102	20kmE276N222	1151746.393593	2	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02CAV0102	20kmE276N224	62738.643149	2	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02LEC0139	20kmE276N220	1447657.936366	2	EQR (from status class)	0.9	0.6	-	1	0.666666666666667
PT	PT02LEC0139	20kmE276N220	1447657.936366	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02LEC0139	20kmE276N220	1447657.936366	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT02LEC0139	20kmE276N220	1447657.936366	1	EQR (from status class)	0.5	0.6	-	1	1.2
PT	PT02LEC0139	20kmE276N220	1447657.936366	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT08RDA1684	20kmE268N176	111021.842905	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT08RDA1684	20kmE268N176	111021.842905	3	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
PT	PT08RDA1684	20kmE268N176	111021.842905	1	EQR (from status class)	0.7	0.6	-	1	0.857142857142857
